"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000033684",8852.20962710707,1.30296383018985,0.100865941217441,12.9177779383528,3.57311856337397e-38,9.00612301547459e-36
"ENSMUSG00000022018",3933.48343398228,2.42223532707251,0.187741934592199,12.9019408068524,4.38902168412946e-38,1.09672571151876e-35
"ENSMUSG00000052212",3668.0809529265,4.49189414551923,0.348298463045257,12.8966809277466,4.69903971160142e-38,1.16415696649982e-35
"ENSMUSG00000032816",172.119415328486,-3.18422782200449,0.246931321606505,-12.8951961269567,4.79042849311907e-38,1.17674034153855e-35
"ENSMUSG00000048078",188.102671533764,-3.02635411386953,0.235484230269627,-12.8516211484921,8.42264223771351e-38,2.05158578069213e-35
"ENSMUSG00000068227",2902.37900205642,2.0753889076537,0.161673859082001,12.8368860583768,1.01891000560523e-37,2.46117711853944e-35
"ENSMUSG00000023067",10112.6320230814,3.14822728704058,0.246141920883601,12.7902929973857,1.85772201950969e-37,4.45024218657089e-35
"ENSMUSG00000028047",1708.88017977363,-2.09472714550612,0.163879877044424,-12.7820888280157,2.06449390815774e-37,4.90503446080821e-35
"ENSMUSG00000024112",247.265833971064,-2.80290301444833,0.219583385542066,-12.7646406741068,2.58340029836306e-37,6.08800333726436e-35
"ENSMUSG00000026413",648.130168225835,-10.4923239589088,0.824814243905307,-12.72083264376,4.53007030618402e-37,1.05894046689556e-34
"ENSMUSG00000016349",836.909368930611,-4.26161280510123,0.335644181515293,-12.6968171647184,6.15837498296549e-37,1.4280532580499e-34
"ENSMUSG00000056569",172.949853253661,-3.70231729831147,0.292347141610581,-12.6641132111465,9.34706363076009e-37,2.15026973334295e-34
"ENSMUSG00000061527",1121.46224393331,-8.59105526615465,0.67845668256491,-12.6626437426721,9.52371797304882e-37,2.17365739501412e-34
"ENSMUSG00000033207",2274.46739736179,-1.58040919789271,0.12513869825561,-12.62926033212,1.45640789049257e-36,3.29808118076701e-34
"ENSMUSG00000025789",402.05547054027,-1.82235917498731,0.144388039050435,-12.6212613383492,1.61218160726672e-36,3.62253457893279e-34
"ENSMUSG00000031605",2151.92721750136,1.51366194375427,0.120411443531079,12.5707482558631,3.05815731306038e-36,6.81874983664371e-34
"ENSMUSG00000139315",1781.97765039475,5.39413946866551,0.429255105185549,12.5662791274989,3.23598727181206e-36,7.16017763822477e-34
"ENSMUSG00000021125",838.182478487077,2.98677878946607,0.237792642484702,12.5604339909643,3.48416402104866e-36,7.65090744803912e-34
"ENSMUSG00000002289",3806.24865931693,2.39253781491975,0.190979533130857,12.5277184193366,5.26557666947807e-36,1.14757898753001e-33
"ENSMUSG00000053522",490.628805039384,-4.71668696454206,0.376758254027375,-12.5191337259976,5.86719963695053e-36,1.26915409460185e-33
"ENSMUSG00000025488",205.400846373152,-3.79074607868825,0.303452616647766,-12.4920526985878,8.24972969142598e-36,1.7713086284124e-33
"ENSMUSG00000055027",468.069825003184,-3.77347697734493,0.303672745100872,-12.4261298987879,1.88543506944769e-35,4.01847212669197e-33
"ENSMUSG00000037206",508.335550719098,-2.73292391971303,0.219982775029248,-12.423354143749,1.95202489448755e-35,4.13002872931505e-33
"ENSMUSG00000001027",185.911841588867,-3.37402657117674,0.271843984922511,-12.411628574892,2.26008359364917e-35,4.74715819170398e-33
"ENSMUSG00000059430",538.697643058886,-2.74175789012949,0.221121452295492,-12.399330149413,2.63517225266377e-35,5.49518726012317e-33
"ENSMUSG00000057003",551.713291249758,-13.341415251498,1.07859862014274,-12.3692122373868,3.83564713266359e-35,7.94143341338476e-33
"ENSMUSG00000039518",184.990474311779,-6.20202681852841,0.501630541951461,-12.363734461624,4.10627492822491e-35,8.44145284181044e-33
"ENSMUSG00000049173",152.580114997595,-6.94453428526324,0.563442767803894,-12.32518133533,6.62941872401369e-35,1.35324176855113e-32
